Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Category_pH,Soil_Type,Season
Beet,Moderate,Short Day Period,25.83338563,669.7822544,6.546954997,6.205404383,140.503749,99.34990865,135.479937,182.7210843,101.0356091,neutral,Silt Loam,Spring
Chard,Moderate,Day Neutral,18.71448877,796.8425462,6.082035076,12.49516407,917.7603587,42.64978568,162.5158578,91.25937657,308.4926795,slightly_acidic,Sandy Loam,Summer
Chilli Peppers,Moderate,Day Neutral,20.50496918,987.7864976,6.362016662,10.57257186,474.1810964,78.63339892,351.2433805,145.1654162,493.5310997,slightly_acidic,Clay Loam,Summer
Green Peas,Moderate,Short Day Period,13.0451958,989.9449898,6.060410623,6.497888003,248.7155927,67.14120167,156.4765167,51.99666698,98.17109163,slightly_acidic,Sandy,Winter
Endive,High,Short Day Period,20.68820009,1271.955922,6.996111611,13.13896169,297.5934966,44.33473736,49.94735041,125.2025195,163.1126293,neutral,Loam,Fall
Spinach,High,Short Day Period,17.88113057,975.1295775,5.947976218,11.95355429,230.7505127,79.12181227,126.8054502,69.56636588,61.41957393,moderately_acidic,Sandy Loam,Spring
Cabbage,High,Short Day Period,16.78399527,626.5687239,6.902347166,6.249550463,458.2135633,61.55411349,158.0534264,85.31719314,190.0229505,neutral,Sandy Clay Loam,Spring
Kale,High,Short Day Period,18.4946335,640.3657253,5.599167392,11.64523222,82.72151757,95.56269814,164.0358461,56.69918044,161.8059835,moderately_acidic,Loam,Spring
Green Peas,High,Short Day Period,19.30718721,843.6879757,5.506869406,6.102835173,374.7772716,67.04513712,167.2322825,49.94638738,110.8780815,moderately_acidic,Sandy,Summer
Spinach,High,Short Day Period,15.44109738,1168.854559,6.618672947,12.56948758,217.055791,33.13436829,118.1337309,66.40058987,56.54439965,neutral,Sandy Loam,Fall
Watermelon,High,Short Day Period,36.4352546,654.7853867,6.587364195,6.941430267,279.8939243,89.33525171,91.52217868,53.19906877,50.46303659,neutral,Sandy Loam,Spring
Endive,High,Short Day Period,20.98915104,1331.331289,6.058190131,13.59168583,291.3680004,43.43001095,45.88277491,127.3572551,177.2078482,slightly_acidic,Loam,Fall
Cauliflowers,High,Short Day Period,5.746934717,856.4243013,6.369284257,6.509314838,511.6483467,52.09373114,127.8384832,68.44631334,189.7785245,slightly_acidic,Loam,Winter
Beet,High,Short Day Period,19.28755799,757.0699715,6.659961633,6.444700765,126.9995596,99.15392354,98.36293266,164.4357026,101.3453778,neutral,Sandy Loam,Fall
Spinach,High,Day Neutral,19.61115664,1005.211128,6.466339683,11.95033909,210.6956884,54.89298224,113.9620195,77.0154974,60.45154201,slightly_acidic,Sandy Loam,Spring
Cabbage,High,Short Day Period,20.54337883,678.8484042,6.728974601,6.93396203,548.6168775,81.63787891,115.4219199,65.5852043,192.3866617,neutral,Loam,Summer
Chilli Peppers,High,Short Day Period,28.68474965,1025.662877,6.501392679,9.236122745,597.4311409,78.81691911,358.2631311,147.4801357,539.6930807,neutral,Loam,Fall
Eggplants,Moderate,Short Day Period,23.98618325,1276.257557,6.133477703,9.312915812,496.6876843,58.92965924,143.641235,154.7738559,212.7320443,slightly_acidic,Sandy Loam,Fall
Green Peas,High,Short Day Period,19.24744618,898.503906,6.80543061,6.243216283,342.375747,67.83264807,165.7128741,47.99365727,120.3968194,neutral,Sandy,Spring
Cauliflowers,High,Short Day Period,13.57952958,828.9534473,6.45636606,6.144503133,452.5615551,55.73904726,131.5444056,43.84175654,205.2109851,slightly_acidic,Sandy Loam,Winter
Endive,High,Day Neutral,11.60501606,1377.187751,6.890941085,13.42369251,266.6415344,52.140016,55.15018324,127.86172,190.9849499,neutral,Loam,Spring
Cress,High,Short Day Period,17.97321439,1456.432552,5.950130448,9.917746175,279.1451568,46.58475662,103.5023811,78.71744229,76.693246,moderately_acidic,Clay Loam,Fall
Broccoli,High,Day Neutral,20.49760322,654.6362524,6.697945497,8.362278818,422.7858534,51.91117135,113.6798116,124.7291404,158.0696411,neutral,Loam,Winter
Watermelon,High,Short Day Period,38.20399557,777.9762809,6.885249402,7.444736027,291.9747521,90.17824129,99.21140987,41.43023567,49.47474633,neutral,Sandy Loam,Summer
Broccoli,High,Short Day Period,18.60497562,766.0088241,6.727605911,7.856300923,467.9173655,53.94199382,97.94108923,104.2648225,167.9757963,neutral,Loam,Winter
Broccoli,High,Day Neutral,19.8821287,920.4335798,6.803954735,7.870776572,377.1782329,54.43707569,114.4696409,89.74339491,158.2708518,neutral,Loam,Fall
Cauliflowers,High,Short Day Period,17.66897258,755.4222299,6.533056432,7.547695454,549.1538784,58.28975314,129.0856104,58.41079818,199.4448389,neutral,Silt Loam,Fall
Spinach,Moderate,Short Day Period,18.21395757,1065.292217,7.135077659,11.39493285,212.2000392,67.62681168,116.0530286,76.01734486,55.82990819,neutral,Clay Loam,Fall
Cucumbers,High,Day Neutral,33.72917525,1042.523033,5.845250112,8.23563306,822.0044546,69.50869303,47.97283717,23.49055653,82.65809148,moderately_acidic,Sandy Loam,Summer
Kale,High,Short Day Period,16.65906069,961.5955596,5.853433095,12.10208586,72.86003742,96.02523966,166.4704405,61.19765953,128.2052059,moderately_acidic,Silt Loam,Summer
Cabbage,High,Short Day Period,17.30882244,670.9906216,6.704949791,6.822055187,263.1487133,53.53970711,145.1821182,74.49403526,178.6534852,neutral,Loam,Summer
Kale,High,Day Neutral,19.33831667,764.7022155,5.776547036,10.93372592,83.6033156,91.94254027,162.0857429,59.67878846,158.4765292,moderately_acidic,Sandy Clay Loam,Summer
Chilli Peppers,Moderate,Short Day Period,23.63305927,588.9426086,6.316230865,8.864003427,751.8384207,76.9343747,295.7538537,146.9131824,537.6349741,slightly_acidic,Loam,Fall
Endive,Moderate,Short Day Period,18.76491589,1163.996451,7.493874487,12.66356276,269.8738711,55.24294306,59.43980794,119.1479945,138.3054108,alkaline,Loam,Spring
Cucumbers,High,Short Day Period,28.51583709,1080.137582,6.72243046,9.635951419,492.8268228,65.0170874,48.8253491,28.15636468,73.46959965,neutral,Sandy Loam,Fall
Watermelon,Moderate,Short Day Period,37.21320809,726.0525939,6.358734683,7.757243822,264.910772,89.5880473,95.42016968,29.45977513,65.9967817,slightly_acidic,Sandy Loam,Summer
Cucumbers,High,Short Day Period,28.98557242,1094.088333,7.30180854,9.211103446,574.4950523,74.66030169,48.31905007,20.7459185,78.32116101,alkaline,Sandy Clay Loam,Spring
Eggplants,High,Short Day Period,26.89718312,1286.118948,6.233929327,8.141277675,847.2649423,50.79764556,143.9269067,154.0372724,204.9232156,slightly_acidic,Sandy Loam,Fall
Broccoli,High,Short Day Period,17.58898394,887.3202347,6.131127562,6.356041815,393.5009114,55.75253061,103.7803283,109.1975217,175.3653089,slightly_acidic,Loam,Summer
Radicchio,Moderate,Short Day Period,15.60474481,1151.604989,6.346291118,6.802581052,263.635148,93.6413213,133.506251,40.80573022,72.42645008,slightly_acidic,Loam,Fall
Lettuce,Moderate,Long Day Period,19.70194048,1277.401124,6.42056074,16.39849055,599.062219,69.86961947,137.2028803,45.18423323,230.2134782,slightly_acidic,Loam,Fall
Asparagus,High,Short Day Period,20.58183821,815.696254,6.784858453,8.881664162,381.277932,50.48904506,185.0665988,70.27028778,186.9018106,neutral,Sandy Loam,Summer
Eggplants,High,Short Day Period,23.3312985,1660.027907,5.963710343,10.42481603,679.461592,48.87685535,143.0012406,151.8018872,229.809409,moderately_acidic,Sandy Loam,Summer
Spinach,High,Day Neutral,16.26862744,874.7439101,6.608914687,11.12977923,234.4674217,63.4902424,111.1511919,65.7121935,61.03670986,neutral,Sandy Loam,Spring
Eggplants,High,Short Day Period,21.12948379,1496.927131,5.994541359,8.531043825,401.5713771,55.78631441,145.790435,154.1887358,231.5058648,moderately_acidic,Sandy Loam,Fall
Asparagus,High,Short Day Period,13.24086036,867.9781269,6.470232809,8.120770405,423.2189024,51.85113693,165.5110678,43.04829886,180.1760874,slightly_acidic,Sandy Loam,Summer
Radicchio,Moderate,Short Day Period,24.01515107,2363.814137,7.507240153,7.761855319,277.1220751,95.76925272,131.990628,40.31659139,84.86896408,alkaline,Loam,Spring
Cress,Moderate,Day Neutral,18.3940811,1732.424003,6.1857472,10.79869428,254.4036121,47.24724652,98.48413106,118.9690061,75.99813293,slightly_acidic,Loam,Summer
Watermelon,High,Short Day Period,38.13609701,604.6122825,6.636769045,6.601229407,273.8376204,90.3232724,97.53540637,36.5314102,75.21482474,neutral,Sandy Loam,Summer
Chilli Peppers,Moderate,Short Day Period,25.23989124,1003.037862,6.442171498,11.09230637,687.8238147,78.50274913,357.9329257,149.4772574,481.7507523,slightly_acidic,Loam,Summer
Grapes,Moderate,Short Day Period,18.74747609,767.3232426,6.875923093,13.74124582,627.450601,93.47348264,138.2105594,60.00732347,143.76249,neutral,Loam,Fall
Cucumbers,High,Short Day Period,26.10093077,1095.012753,6.377790097,9.385010138,713.9554438,57.73173013,50.17064979,31.02945056,74.78115944,slightly_acidic,Loam,Winter
Kale,High,Short Day Period,20.74840801,722.2876791,5.595437264,10.64733241,79.91149756,92.66622795,159.8862305,56.43579276,127.856061,moderately_acidic,Loam,Fall
Lettuce,Moderate,Day Neutral,23.19231739,1421.22236,6.708383594,13.52296918,562.1354642,55.25764224,144.8563614,41.38194825,218.8849107,neutral,Loam,Spring
Kale,High,Short Day Period,20.76948494,901.1287067,5.745695582,9.606177024,79.2084418,94.86252012,188.6843202,60.5571436,119.5392527,moderately_acidic,Loam,Fall
Green Peas,Moderate,Day Neutral,17.07400243,1090.43887,6.282940971,8.330239105,388.4618924,58.71148339,147.4392533,49.90388507,114.2267133,slightly_acidic,Sandy,Fall
Radicchio,Moderate,Day Neutral,23.92468399,1689.878231,7.269798887,6.188553416,228.7215976,91.15278967,125.9681484,36.99863032,92.5256561,neutral,Loam,Spring
Eggplants,High,Short Day Period,24.00772806,1386.430201,6.216349418,9.966714,615.2180867,52.6401976,146.0265155,159.2693003,224.1739859,slightly_acidic,Sandy Clay Loam,Spring
Beet,High,Short Day Period,22.32534182,815.7508703,6.977485892,5.986886645,111.1806689,99.0844051,130.3375524,164.8348242,114.6991373,neutral,Sandy Loam,Spring
Lettuce,Moderate,Day Neutral,18.25996082,1315.894128,6.127211252,14.64312218,410.5483512,55.94916469,140.5276159,43.92586003,245.9077896,slightly_acidic,Sandy Loam,Fall
Lettuce,High,Day Neutral,23.11386827,1123.733435,6.444747555,13.852723,424.5752689,62.37175144,136.2842742,37.08861301,233.2650544,slightly_acidic,Loam,Spring
Radicchio,Moderate,Day Neutral,20.12003529,1771.382825,6.627555274,7.94188868,209.2263944,96.47671277,138.5713755,43.38837479,104.5872334,neutral,Loam,Fall
Broccoli,High,Short Day Period,19.38504492,968.628413,6.344948492,7.17124594,334.0488408,57.10908255,120.466857,112.8278172,158.7194815,slightly_acidic,Loam,Fall
Eggplants,High,Day Neutral,25.30858382,1443.962005,6.346879268,8.893927338,239.6503001,53.60831405,146.6761998,158.9278557,219.8023128,slightly_acidic,Sandy Loam,Spring
Cucumbers,High,Short Day Period,26.71618859,1047.396574,6.425069599,8.97934091,591.1729512,61.49267365,47.84869051,18.43090498,73.16402489,slightly_acidic,Sandy Loam,Summer
Radicchio,Moderate,Short Day Period,24.18123896,2086.603561,5.706867316,7.627706815,147.3666062,94.31924706,139.9670867,36.77304138,73.94892454,moderately_acidic,Loam,Spring
Cucumbers,Moderate,Short Day Period,23.25343999,1283.258906,7.309594646,9.516336927,610.6854554,65.14574903,48.08973926,24.55589028,64.46219841,alkaline,Sandy Clay Loam,Spring
Cucumbers,High,Short Day Period,30.27596968,1097.423222,7.168056619,9.093437222,794.351951,75.42413642,49.17082041,36.59612033,70.9750252,neutral,Sandy Loam,Spring
Broccoli,High,Short Day Period,19.06621588,1162.694769,7.093213699,6.332178013,365.547606,53.39226499,85.96014866,85.25258978,168.1189486,neutral,Loam,Fall
Cauliflowers,High,Short Day Period,17.53578147,799.3786938,6.26897184,7.419786497,618.5008768,61.70958757,131.8214381,81.38682786,194.2481445,slightly_acidic,Loam,Winter
Watermelon,High,Short Day Period,31.75947727,598.3407423,6.224231169,7.005724936,326.5572385,89.46528284,89.10390827,29.65721149,70.98046762,slightly_acidic,Clay Loam,Summer
Arugula,High,Short Day Period,18.98060954,525.1178311,7.535767589,10.15816387,294.6393205,34.90280457,161.8639748,356.1283209,156.0200475,alkaline,Loam,Fall
Arugula,Moderate,Short Day Period,20.80153455,1013.728863,7.360199424,11.14070719,235.8708334,38.53231579,157.6417273,337.4487649,157.7612866,alkaline,Loam,Spring
Tomatoes,High,Day Neutral,26.834123,436.8783417,5.735999722,6.631992919,613.4901016,57.80439165,141.0906411,147.6526437,325.8101243,moderately_acidic,Loam,Winter
Cress,High,Day Neutral,19.05616708,1488.738807,6.623465581,12.05461373,201.9256744,45.88257223,148.7973937,101.44817,125.2082447,neutral,Loam,Spring
Eggplants,High,Short Day Period,23.71563073,1436.426707,5.952925562,9.702096138,704.6617539,57.77840266,144.6216906,158.9051879,230.7494211,moderately_acidic,Clay Loam,Fall
Watermelon,Moderate,Short Day Period,33.86344625,657.3785784,6.204227232,6.957023218,348.2410381,90.76510861,87.33576663,48.52771797,56.73784993,slightly_acidic,Sandy Loam,Summer
Eggplants,High,Short Day Period,25.32821052,1510.951041,6.132927846,9.071952812,445.307786,55.69645546,147.2227253,154.8927521,236.9405354,slightly_acidic,Sandy Loam,Summer
Lettuce,Moderate,Day Neutral,14.26556412,1215.580824,7.215980603,14.29709941,362.3840074,66.05523831,141.235238,41.36377488,237.4892067,neutral,Sandy Loam,Fall
Endive,High,Short Day Period,19.82595447,1337.700592,7.690277342,11.57972598,309.9773519,54.26643649,51.58393782,151.0043524,158.2816203,alkaline,Clay Loam,Summer
Cucumbers,High,Short Day Period,31.3730284,1206.096946,6.936960185,9.649827745,500.6433058,77.3903811,49.43202782,34.31387851,75.85609312,neutral,Sandy Loam,Spring
Chilli Peppers,Moderate,Short Day Period,25.04449901,1170.370606,5.769333609,9.668257554,503.7652653,75.4707523,328.7101354,144.8756555,501.1949089,moderately_acidic,Loam,Spring
Cress,High,Day Neutral,17.41798742,1422.010417,6.359291683,11.09706996,384.6953792,43.31446647,86.0034348,122.0854016,102.4517293,slightly_acidic,Sandy Loam,Spring
Watermelon,High,Short Day Period,35.88560875,775.9261126,6.711933213,6.569490215,282.5047284,91.34130756,90.87767043,35.43286344,51.7883074,neutral,Silt Loam,Spring
Kale,High,Short Day Period,19.16068005,691.5134141,5.664041609,7.322885078,74.12899215,91.14590122,192.0726156,61.99786295,110.9459074,moderately_acidic,Loam,Winter
Chilli Peppers,Moderate,Short Day Period,18.86585134,984.242963,6.116359926,9.602869646,754.6681061,83.69490471,289.6360223,146.7595968,526.3263998,slightly_acidic,Loam,Spring
Strawberry,Moderate,Short Day Period,22.07544507,781.4792974,6.605751257,12.51061476,553.8225336,92.59460562,178.0486275,119.2362462,247.4982474,neutral,Loam,Summer
Eggplants,High,Short Day Period,24.36400762,1641.799233,6.071069116,8.529017759,224.5851677,55.00678614,141.0465272,155.9657863,236.8773032,slightly_acidic,Sandy Loam,Summer
Eggplants,High,Short Day Period,24.77702699,1479.708032,5.603315293,9.882042445,788.2992856,51.37366349,148.551239,154.4157214,220.7072946,moderately_acidic,Sandy Loam,Summer
Watermelon,High,Short Day Period,37.03019747,467.8531756,6.829102888,6.074157175,315.2273351,90.22398673,98.72921705,37.86224316,82.37450768,neutral,Sandy Loam,Summer
Chilli Peppers,Moderate,Short Day Period,23.17757799,1039.37593,6.252166081,6.40116047,641.7989429,81.63846033,325.1771477,142.5058105,541.8042951,slightly_acidic,Loam,Fall
Chard,Moderate,Day Neutral,20.09446139,758.305711,6.724062182,12.64506336,970.7155783,43.75749821,122.523643,385.6334258,193.4102195,neutral,Loam,Fall
Grapes,Moderate,Day Neutral,17.7702994,785.7737528,7.158175464,12.72778158,581.9513667,93.80704214,134.238494,48.36718142,135.5612345,neutral,Loam,Summer
Potatoes,Moderate,Day Neutral,20.62289826,578.7365796,4.866719545,6.501617497,354.1057337,72.06648972,188.574052,85.3994082,211.3075221,strongly_acidic,Loam,Fall
Watermelon,High,Day Neutral,28.28655503,727.6744824,6.83502218,6.57939879,330.5243666,90.0625491,81.65005574,37.6615019,52.36010502,neutral,Sandy Loam,Spring
Strawberry,Moderate,Day Neutral,19.7706409,775.6418034,6.224504029,12.78130388,548.1033701,91.70933626,185.8924188,119.8456627,247.2666397,slightly_acidic,Loam,Winter
Potatoes,Moderate,Short Day Period,18.25551355,520.6477137,5.132318732,7.711982799,360.0559497,65.42708429,246.5870618,113.004212,204.5022381,strongly_acidic,Loam,Fall
Grapes,Moderate,Short Day Period,20.30209593,800.4547504,6.265168707,12.15578492,519.1232521,93.99546576,128.2997565,61.93696448,134.9968425,slightly_acidic,Clay Loam,Summer
Watermelon,High,Short Day Period,33.96644955,790.9288233,6.865401652,7.43844197,346.6655704,89.55689763,78.06187083,41.99743368,65.9500105,neutral,Clay Loam,Spring
Arugula,Moderate,Day Neutral,17.38498115,800.5491903,7.333406101,10.79672908,272.7864756,33.40393178,166.8445553,352.6525081,160.4742272,alkaline,Sandy Clay Loam,Fall
Eggplants,High,Short Day Period,22.94127004,1151.852974,5.930000974,9.246205262,303.2330441,52.86935025,143.3694542,156.4396795,227.6108489,moderately_acidic,Sandy Loam,Summer
Asparagus,High,Short Day Period,25.36011669,1112.132948,6.156211543,8.517687643,448.9118852,52.03557664,157.6438784,104.6311036,202.0449286,slightly_acidic,Sandy Loam,Spring
Chard,High,Short Day Period,24.74266023,686.6049775,6.758545986,13.27208353,907.9803645,49.45129872,201.6598563,274.1844615,360.6206429,neutral,Clay Loam,Summer
Chilli Peppers,Moderate,Short Day Period,28.96438054,1054.050465,6.576972725,11.82795724,966.2651452,66.76623308,368.1829108,138.067845,451.7500134,neutral,Loam,Fall
Asparagus,High,Short Day Period,18.10867791,1094.414852,6.149055867,8.645507971,388.3791539,58.73826431,146.4777913,92.97647098,185.7490174,slightly_acidic,Sandy Loam,Spring
Kale,High,Day Neutral,16.16607858,623.0573541,5.235581312,10.80885665,76.94812108,91.76052634,173.9924983,64.31861317,136.4908885,strongly_acidic,Loam,Summer
Green Peas,High,Short Day Period,19.78552072,1030.804318,6.297606898,7.241564463,323.971612,65.48838421,139.0214671,37.72351856,110.9153999,slightly_acidic,Loam,Spring
Kale,High,Day Neutral,21.10087181,965.2248194,5.422134228,9.297735043,74.61753726,95.75807428,178.5862421,52.38347031,83.03159698,strongly_acidic,Loam,Summer
Beet,Moderate,Day Neutral,18.26343437,763.7535701,6.71947093,6.264563653,135.5320886,99.15568582,100.7303362,155.4333667,107.0012029,neutral,Sandy Loam,Spring
